,student_name,student_id,major,period,grade,passed_subject,get_subject
4646,최윤수,2012459724,태권도학과,4,2,"['CHE231-01', 'GEC1102-G32', 'AMIE371-00', 'ESP438-00', 'PM3022-13', 'VID2011-01', 'APHY1000-04', 'TK306-01', 'CE351-01', 'SC303-01', 'APCH4105-00', 'GEC1403-G15']","[['GED1733-G00', '12:00', '14:45'], ['GEC1104-G34', '12:00', '14:45'], ['GEC1102-G18', '13:30', '14:45'], ['GED1860-G00', '9:00', '10:15'], ['GEC2001-G17', '16:30', '17:45']]"
4647,윤시율,2021443652,태권도학과,2,1,"['CPE401-02', 'EE206-01', 'GEC1102-G15', 'AMIE201-00', 'AR352-00', 'CE378-01']","[['GEC2001-G22', '10:30', '11:45'], ['GED1868-G00', '9:00', '11:45'], ['GEC1403-G23', '13:30', '14:45'], ['GEE1633-G00', '10:30', '12:20']]"
4648,강태경,2021867508,태권도학과,2,1,"['GED1508-G01', 'EE368-04', 'GEC1403-G34', 'IS1001-02', 'ID4017-00']","[['GEC2001-G03', '10:30', '11:45'], ['EDU4104-G01', '15:30', '17:20'], ['GEE1667-G00', '9:00', '10:50'], ['GED1511-G00', '13:30', '14:45']]"
4649,이승훈,2011132904,태권도학과,8,4,"['APHY1004-02', 'ID2013-00', 'CHE456-00', 'APHY1002-26', 'CPE101-08', 'EE497-12', 'ME275-01', 'GEC1104-G26', 'APHY1002-13', 'GEB1102-G05', 'CPE301-07', 'APHY1000-07', 'GEC1104-G04', 'PAM208-00', 'EDU3106-G00', 'GEE1127-G00']","[['GEE1127-G01', '18:00', '20:25'], ['GEC1403-G18', '10:30', '11:45'], ['GEC1102-G13', '12:00', '13:15'], ['GED1960-G01', '15:00', '16:15'], ['GEB1301-G01', '12:00', '14:45']]"
4650,윤서호,2016132393,태권도학과,7,4,"['GEE1642-G01', 'PM1019-01', 'EDU2107-G01', 'SM312-00', 'BME203-00', 'EE207-01', 'SC301-01', 'ME301-02', 'GED1502-G00', 'VID2011-01', 'GEC1104-G10', 'ESP309-02', 'JP111-00', 'PM4020-00', 'ELC103-01', 'PM1012-01']","[['GED1947-G01', '13:30', '16:15'], ['GEC1102-G21', '15:00', '16:15'], ['GEC1102-G12', '12:00', '13:15'], ['GEC1403-G19', '10:30', '11:45']]"
4651,서태연,2012550496,태권도학과,7,4,"['PM3027-00', 'GEC1403-G15', 'GEN301-01', 'GEC0103-G08', 'ME371-03', 'GED1801-G00', 'GEE1343-G00', 'GEC1102-G36', 'IE201-00', 'APCH1101-06', 'GEE1332-G01', 'PM2023-07', 'ME251-04', 'SM301-00', 'GEB1202-G06', 'GEC2001-G03', 'GEC1104-G37', 'ME331-02', 'DC401-00', 'VID2011-00']","[['GED1509-G00', '15:00', '16:15'], ['GED1861-G00', '12:00', '13:15'], ['GEE1127-G01', '18:00', '20:25'], ['GEC2001-G10', '13:30', '14:45']]"
4652,윤시윤,2015651478,태권도학과,8,4,"['CPE301-10', 'ELC205-00', 'APHY1002-17', 'CHI211-00', 'ENV171-02', 'IS2511-00', 'CPE301-01', 'EE497-00', 'SM328-00', 'AMTH1009-11', 'GED1717-G03', 'IE301-00', 'GEE1960-G00', 'TC321-00', 'TC324-00', 'ME202-04']","[['GEE1332-G01', '15:00', '15:50'], ['GEC1403-G05', '10:30', '11:45'], ['GEE1961-G00', '10:30', '11:45'], ['GEC1104-G27', '9:00', '11:45'], ['GED1437-G00', '15:00', '16:15']]"
4653,조하윤,2011028190,태권도학과,4,2,"['TK307-02', 'AMIE220-01', 'ESP319-00', 'CSE201-01', 'NE221-00', 'GED1660-G00', 'ME305-01', 'EE341-00', 'GED1738-G00', 'AR455-00', 'ME301-02', 'GEC1104-G27']","[['GEE1657-G00', '13:30', '16:15'], ['GED1929-G00', '9:00', '11:45'], ['GED1955-G00', '15:00', '17:45'], ['GEC0103-G02', '15:00', '16:15'], ['GEE1330-G04', '18:00', '20:00'], ['GEB1202-G00', '9:00', '10:15']]"
4654,강수연,2021366939,태권도학과,2,1,"['EE497-03', 'AMTH1009-09', 'CE277-01', 'SC108-01', 'GED1135-G00']","[['GEC2001-G32', '16:30', '17:45'], ['GEC2001-G30', '15:00', '16:15'], ['GEC0103-G02', '15:00', '16:15'], ['GEC1104-G43', '15:00', '17:45'], ['GED1663-G00', '15:00', '17:45'], ['GEC1102-G46', '13:30', '14:45']]"
4655,정시현,2019629088,태권도학과,5,3,"['APHY1002-15', 'CDG3260-00', 'APHY1000-07', 'GED1957-G01', 'APCH2303-00', 'ENV171-00', 'CA3024-00', 'NE443-00', 'AMTH1004-09', 'GEC1102-G17', 'AMTH1002-13', 'EE497-05']","[['GEB1102-G03', '13:30', '14:45'], ['GEC1105-G09', '12:00', '13:15'], ['GED1961-G00', '12:00', '13:15'], ['GEC1104-G11', '12:00', '14:45']]"
4656,이은혜,2013245329,태권도학과,7,4,"['EE212-00', 'CHE257-02', 'FT2076-00', 'GED1358-G00', 'DC205-00', 'PM3022-15', 'JP313-00', 'IS2513-00', 'SM420-00', 'AMTH1004-03', 'GEC1102-G10', 'FSB383-00', 'PM4025-10', 'IE415-00', 'EE203-01', 'GEE1669-G00', 'CHI201-00', 'EDU2107-G01', 'SC404-02', 'GED1240-G00', 'DC216-00', 'PM4015-00', 'AMTH3003-00', 'GED1103-G00']","[['GEC0103-G09', '12:00', '14:45'], ['GEC1102-G07', '10:30', '11:45'], ['GEC1104-G42', '12:00', '14:45'], ['GEC1403-G05', '10:30', '11:45']]"
4657,조윤슬,2015949627,태권도학과,4,2,"['GED1958-G00', 'GED1819-G00', 'EE341-02', 'AE201-00', 'CPE101-01', 'GI102-01', 'CHE257-01', 'GI411-00']","[['GEB1102-G04', '15:00', '16:15'], ['GEC1104-G13', '12:00', '14:45'], ['EDU3121-G00', '13:30', '14:45'], ['GEC0103-G10', '12:00', '14:45']]"
4658,서승혁,2021371292,태권도학과,2,1,"['APHY2107-00', 'PM2023-14', 'IE207-01', 'ESP328-00', 'PE205-01']","[['GED1440-G00', '15:00', '17:45'], ['GED1432-G01', '16:30', '17:45'], ['GEC1403-G05', '10:30', '11:45'], ['GEC2001-G30', '15:00', '16:15'], ['GEC1105-G40', '16:30', '17:45'], ['EDU2104-G00', '9:00', '10:50']]"
4659,서시현,2015704434,태권도학과,8,4,"['NE205-00', 'TC324-00', 'GEC1102-G06', 'APHY2200-00', 'EE213-01', 'ESP334-00', 'EE212-00', 'GED1504-G00', 'GEC1102-G46', 'CPE401-07', 'ESP239-00', 'CSE304-01', 'GEE1332-G00', 'GEC1105-G31', 'GEC1104-G35', 'FD103-02', 'GEC1102-G07', 'CDG3277-00', 'AR311-02', 'ME231-04', 'CSE301-02', 'GEC1102-G38', 'GI102-01', 'GEC1403-G03']","[['GEC2001-G29', '15:00', '16:15'], ['GED1537-G00', '10:30', '11:45'], ['GEC1102-G21', '15:00', '16:15'], ['GED1208-G01', '12:00', '14:45']]"
4660,최윤,2021852752,태권도학과,2,1,"['SWCON221-00', 'ME331-04', 'PM3022-18', 'PAM401-00', 'GED1539-G00', 'TK306-01']","[['GEC1105-G44', '9:00', '11:45'], ['GEE1127-G00', '9:00', '11:45'], ['GED1329-G00', '15:00', '16:15'], ['GEB1102-G01', '10:30', '11:45'], ['EDU4104-G01', '15:30', '17:20']]"
4661,박기현,2021751906,태권도학과,2,1,"['PM1019-08', 'APHY1002-11', 'GEC1105-G16', 'GEC1102-G49']","[['GED1960-G00', '16:30', '17:45'], ['GED1437-G00', '15:00', '16:15'], ['GED1235-G00', '12:00', '13:15'], ['GEC1105-G10', '12:00', '13:15'], ['GEB1102-G02', '10:30', '11:45'], ['GEC1102-G20', '13:30', '14:45']]"
4662,서민재,2017452626,태권도학과,7,4,"['GEC1403-G22', 'CDG3254-00', 'APCH3601-00', 'FT2075-00', 'GEC1403-G26', 'GEE1345-G01', 'CHE257-02', 'GED1539-G00', 'AR311-01', 'IS2510-00', 'FR3016-00', 'EE497-10', 'EE497-12', 'PM2023-13', 'ME252-02', 'GEC1104-G15']","[['GEC1105-G42', '9:00', '11:45'], ['GEC1104-G04', '15:00', '17:45'], ['GEC1105-G05', '10:30', '11:45'], ['GEC1403-G15', '9:00', '10:15']]"
4663,강연후,2021187169,태권도학과,1,1,"['IE203-01', 'CHI303-00', 'CE472-01', 'CSE305-01', 'GEE1332-G00', 'GED1929-G00']","[['GEE1667-G01', '9:00', '10:50'], ['GED1868-G00', '9:00', '11:45'], ['GEC1403-G00', '9:00', '10:15'], ['GEC1102-G24', '15:00', '16:15'], ['GEC1101-G01', '16:30', '17:45']]"
4664,장시온,2013767623,태권도학과,6,3,"['GEB1102-G03', 'PE101-00', 'ENV379-00', 'FT4074-00', 'CPE101-05', 'FR4301-00', 'GED1123-G00', 'APCH4600-00', 'GEC1104-G07', 'PM1019-14', 'IS1004-00', 'CPE401-07', 'ELC374-00', 'PM3022-04', 'SC305-01']","[['GEC1102-G34', '10:30', '11:45'], ['GED1876-G00', '10:30', '11:45'], ['GEE1961-G00', '10:30', '11:45'], ['GEC1104-G35', '15:00', '17:45']]"
4665,최은아,2021505818,태권도학과,2,1,"['FR4301-00', 'GEC1105-G44', 'CE473-00', 'GEC2001-G33', 'RU3301-00']","[['GED1437-G00', '15:00', '16:15'], ['GEC1104-G00', '9:00', '11:45'], ['GEE1956-G06', '16:30', '17:45'], ['GED1466-G00', '15:00', '16:15'], ['GEC1104-G44', '15:00', '17:45']]"
4666,박윤솔,2013515308,태권도학과,6,3,"['GEC1105-G29', 'SC305-01', 'PM4025-14', 'GED1733-G00', 'AMTH1002-11', 'NE351-00', 'IS3306-00', 'GI405-01', 'GEC1105-G00', 'CE485-03', 'GEC1105-G42', 'APHY2107-00', 'CHE354-00', 'CPE101-01', 'PM3022-10', 'EE202-02', 'ID4015-01', 'APCH1101-02']","[['GEC1104-G14', '12:00', '14:45'], ['GEC2001-G19', '9:00', '10:15'], ['GEE1330-G04', '18:00', '20:00'], ['GED1959-G01', '15:00', '16:15'], ['GEE1630-G00', '15:00', '16:50'], ['GED1349-G00', '12:00', '13:15']]"
4667,정찬영,2021734214,태권도학과,1,1,"['AMTH1009-15', 'AMTH1009-19', 'ME205-01', 'CPE101-08', 'VID3015-00']","[['GED1650-G00', '10:30', '11:45'], ['GEE1920-G00', '10:30', '11:45'], ['GEC1105-G36', '15:00', '16:15'], ['GEE1332-G03', '10:30', '11:20']]"
4668,서호진,2011222421,태권도학과,7,4,"['FD111-00', 'GEC1102-G00', 'AE473-02', 'CE251-01', 'GEB1102-G07', 'PM4025-08', 'RU1301-00', 'AMTH1009-03', 'GED1432-G01', 'GEC0103-G03', 'IS4401-00', 'ID2013-00', 'GEC2001-G18', 'GED1663-G00', 'CPE201-02', 'AR411-03', 'APCH3301-01', 'PM4025-04', 'IS2201-00', 'PE101-00', 'APCH3301-00', 'EE202-04', 'GEC1403-G21', 'FR1013-02']","[['GEE1193-G00', '15:00', '17:45'], ['GEC1105-G22', '10:30', '11:45'], ['GEE1652-G00', '10:30', '12:20'], ['GEC1104-G38', '9:00', '11:45'], ['GED1957-G00', '15:00', '16:15'], ['GEE1608-G00', '12:00', '13:50']]"
4669,최나희,2014017290,태권도학과,5,3,"['GED1465-G00', 'TC324-00', 'VID2019-00', 'RU1101-01', 'TK105-00', 'CHE251-02', 'RU3101-01', 'APHY2105-00', 'GEE1657-G01', 'GI201-02', 'IS2514-00', 'FD101-04', 'SC400-01', 'IS2002-01', 'IS2513-00', 'AE431-00', 'EE212-00', 'ENV488-02']","[['GEE1665-G01', '15:00', '16:50'], ['GEC1102-G47', '13:30', '14:45'], ['GEE1958-G01', '13:30', '14:45'], ['GEC1105-G21', '10:30', '11:45'], ['GEC1102-G20', '13:30', '14:45'], ['GEE1344-G02', '9:00', '11:45']]"
4670,윤유담,2017425713,태권도학과,7,4,"['GED1909-G00', 'CPE301-08', 'ME251-01', 'VID4022-00', 'FT2068-00', 'JP374-00', 'AE251-01', 'CHE353-01', 'EE207-02', 'EE201-01', 'EE206-03', 'CDG3277-00', 'FD112-00', 'GEB1202-G00', 'DC303-00', 'APCH3301-01', 'GEC1104-G07', 'ME335-01', 'EDU4104-G01', 'SWCON103-00', 'ME252-02', 'FR1013-02', 'AR511-03', 'GEC1102-G19']","[['GED1947-G00', '10:30', '13:15'], ['GEE1644-G01', '15:00', '16:50'], ['GEE1959-G00', '10:30', '11:45'], ['GEE1954-G01', '18:00', '20:25'], ['EDU2107-G00', '13:30', '15:20'], ['GEC2001-G17', '16:30', '17:45']]"
4671,윤라온,2018839761,태권도학과,6,3,"['GEC2001-G34', 'PM1019-05', 'GEC1403-G31', 'GEC1403-G39', 'IS3107-00', 'EE496-00', 'VID2019-00', 'APHY1002-09', 'VID3009-01', 'VID2002-01', 'HBT329-00', 'ENV491-01']","[['GEB1202-G04', '10:30', '11:45'], ['GED1432-G01', '16:30', '17:45'], ['GED1217-G00', '13:30', '14:45'], ['GEC2001-G07', '12:00', '13:15']]"
4672,조설,2012070158,태권도학과,7,4,"['CSE203-01', 'CE351-01', 'GED1356-G01', 'IE414-00', 'CHE332-02', 'EDU3137-G00', 'GEE1961-G00', 'IS2203-00', 'CPE201-03', 'FD105-00', 'GEB1102-G07', 'CSE203-03', 'GEN307-00', 'FR4015-00', 'GEE1960-G00', 'ME475-01']","[['GEC1101-G01', '16:30', '17:45'], ['GEE1642-G01', '15:00', '16:50'], ['GED1733-G00', '12:00', '14:45'], ['GEC1104-G01', '12:00', '14:45']]"
4673,서현호,2018560650,태권도학과,5,3,"['GEC1105-G32', 'VID2008-00', 'GEC1102-G29', 'APHY2102-00', 'GI201-02', 'ELC106-00', 'ID4019-00', 'SWCON254-00', 'GED1353-G00', 'PM3016-00', 'EE201-02', 'APCH1131-01', 'TC202-01', 'GED1511-G00', 'GEC1403-G08', 'BME305-00', 'ESP203-00', 'GEE1667-G01']","[['GEE1960-G00', '9:00', '10:15'], ['GED1208-G01', '12:00', '14:45'], ['GEC1403-G00', '9:00', '10:15'], ['GEE1652-G00', '10:30', '12:20'], ['GEE1267-G00', '10:30', '11:45']]"
4674,윤세린,2021421240,태권도학과,2,1,"['IE201-00', 'ME479-01', 'GEC1102-G22', 'SC308-01', 'GEC1102-G35', 'AMTH1009-03']","[['GEC1105-G49', '15:00', '17:45'], ['GED1435-G00', '10:30', '11:45'], ['GEC1105-G00', '9:00', '10:15'], ['GEC2001-G10', '13:30', '14:45'], ['GEC1102-G08', '10:30', '11:45'], ['GEC1104-G02', '12:00', '14:45']]"
4675,장유담,2021154961,태권도학과,1,1,"['CPE201-16', 'ELC410-00', 'EE201-00', 'ELC238-00', 'CE202-01']","[['GED1959-G01', '15:00', '16:15'], ['GEC1102-G49', '15:00', '16:15'], ['GED1432-G01', '16:30', '17:45'], ['GED1735-G00', '15:00', '17:45'], ['GED1664-G00', '15:00', '16:15']]"
4676,박한율,2021779331,태권도학과,1,1,"['GED1223-G01', 'IS2003-00', 'FT4057-00', 'CE251-01']","[['GEC1104-G02', '12:00', '14:45'], ['GED1419-G00', '13:30', '14:45'], ['EDU4103-G01', '11:00', '12:50'], ['GED1440-G00', '15:00', '17:45'], ['GEC1102-G11', '10:30', '11:45'], ['GEE1920-G00', '10:30', '11:45']]"
4677,최재훈,2015098894,태권도학과,8,4,"['AMTH1004-12', 'CHE351-01', 'GED1440-G01', 'HBT301-00', 'GED1717-G02', 'FSB451-00', 'APHY2104-00', 'IS1004-00', 'GEC1105-G03', 'IE411-00', 'EDU2102-G01', 'CE400-00', 'DC202-00', 'GEC1105-G21', 'FT3074-00', 'TK311-02', 'ELC203-01', 'AMTH1002-08', 'ENV391-00', 'EE341-01', 'APHY1002-19', 'BME213-00', 'AMTH1002-17', 'ID4016-00']","[['GEC2001-G32', '16:30', '17:45'], ['GEC1102-G04', '12:00', '14:45'], ['GEC2001-G41', '15:00', '17:45'], ['GEC1403-G13', '16:30', '17:45'], ['GED1405-G00', '12:00', '13:15'], ['GEC1403-G37', '15:00', '17:45']]"
4678,김다정,2016411565,태권도학과,8,4,"['AMIE371-00', 'GED1909-G00', 'GEC1403-G07', 'GED1959-G01', 'CPE401-07', 'EE206-02', 'GEC1104-G08', 'SC103-01', 'GEN203-01', 'ELC344-00', 'ID2019-00', 'FD111-04', 'AR452-00', 'SWCON314-00', 'GED1440-G01', 'NE441-00']","[['GEC1102-G30', '9:00', '10:15'], ['GEC1403-G22', '12:00', '13:15'], ['GEC1102-G44', '13:30', '14:45'], ['GEC1403-G36', '12:00', '14:45']]"
4679,서지영,2021529707,태권도학과,1,1,"['FT3074-00', 'AR491-00', 'APHY1002-12', 'GEC1105-G25', 'APHY1002-11', 'GEC1105-G38']","[['GED1440-G01', '18:00', '20:25'], ['GEC1104-G45', '9:00', '11:45'], ['GEC1101-G01', '16:30', '17:45'], ['GEC1104-G26', '15:00', '17:45'], ['EDU3121-G00', '13:30', '14:45'], ['GEC2001-G23', '10:30', '11:45']]"
4680,강이현,2015493851,태권도학과,3,2,"['SM333-00', 'AMTH3013-00', 'CHE355-00', 'AMIE220-02', 'GED1621-G00', 'PM1019-03', 'GED1528-G00', 'FR2041-00']","[['GEC1403-G06', '12:00', '13:15'], ['EDU4103-G00', '9:00', '10:50'], ['GED1408-G01', '13:30', '14:45'], ['GEC2001-G30', '15:00', '16:15'], ['GED1657-G00', '15:00', '17:45'], ['GED1819-G00', '9:00', '11:45']]"
4681,강준석,2016742109,태권도학과,6,3,"['GEC1102-G01', 'CPE108-02', 'APHY1002-16', 'CHE332-02', 'GED1240-G00', 'FR4041-00', 'APHY1002-10', 'FT2066-00', 'GEC2001-G34', 'ID4019-01', 'GED1820-G00', 'SM420-00']","[['GEC1403-G03', '10:30', '11:45'], ['GED1957-G01', '16:30', '17:45'], ['GED1819-G00', '9:00', '11:45'], ['GEE1608-G00', '12:00', '13:50']]"
4682,최해원,2011133654,태권도학과,7,4,"['DC216-00', 'SC108-01', 'EE363-00', 'HBT206-00', 'SC209-01', 'CHE456-00', 'LA326-00', 'CPE201-06', 'HBT325-00', 'FDA401-00', 'APCH1101-06', 'ELC464-00', 'GEN301-01', 'FR4301-00', 'GEE1343-G00', 'GEC1105-G03']","[['GED1459-G00', '12:00', '14:45'], ['GEC1105-G26', '12:00', '13:15'], ['GEC2001-G01', '9:00', '10:15'], ['GED1961-G00', '12:00', '13:15'], ['GEC1403-G23', '13:30', '14:45'], ['GEC2001-G22', '10:30', '11:45']]"
4683,윤민영,2011123581,태권도학과,6,3,"['GED1626-G00', 'APCH4204-00', 'PAM332-00', 'ENV315-00', 'RTG108-00', 'BIO103-02', 'ESP438-00', 'SPACE411-00', 'GEC1403-G31', 'GED1419-G00', 'GEC1105-G05', 'EDU2102-G01', 'CHE232-01', 'SWCON104-00', 'BME213-01', 'AE202-00', 'ME479-02', 'DC204-00']","[['GED1621-G00', '10:30', '11:45'], ['GEC1102-G04', '12:00', '14:45'], ['GEE1961-G00', '10:30', '11:45'], ['GEC2001-G37', '12:00', '14:45']]"
4684,임기현,2021822668,태권도학과,1,1,"['ME211-02', 'CPE301-05', 'CSE433-00', 'ELC202-00']","[['GED1123-G00', '13:30', '14:45'], ['GEC1105-G29', '12:00', '13:15'], ['GEC1104-G30', '12:00', '14:45'], ['GEC1105-G29', '12:00', '13:15']]"
4685,서하진,2016195006,태권도학과,4,2,"['EE497-07', 'GEE1954-G01', 'GEE1127-G01', 'SM426-00', 'SM201-01', 'IS3513-00', 'BIO103-01', 'KO4201-00']","[['GEE1332-G04', '16:30', '17:20'], ['GEE1330-G03', '18:00', '20:00'], ['GEB1102-G06', '9:00', '10:15'], ['GEB1202-G04', '10:30', '11:45'], ['GEB1102-G04', '15:00', '16:15']]"
4686,한연서,2011627778,태권도학과,5,3,"['FDA301-00', 'CSE301-01', 'CPE108-02', 'IE423-03', 'PE211-01', 'NE465-00', 'CPE301-06', 'GED1717-G03', 'APCH4105-00', 'GEC1104-G10', 'ENV315-00', 'TC430-00']","[['EDU3121-G00', '13:30', '14:45'], ['GEC1105-G13', '13:30', '14:45'], ['GEC1102-G06', '9:00', '10:15'], ['GEE1920-G00', '10:30', '11:45']]"
4687,한세진,2019041692,태권도학과,4,2,"['EE211-01', 'ELC203-01', 'ME202-01', 'GEE1344-G00', 'TK101-02', 'AMTH1009-08', 'KO2201-00', 'CDG3279-00']","[['GEB1102-G02', '10:30', '11:45'], ['GEC1105-G17', '16:30', '17:45'], ['GEE1330-G02', '18:00', '20:00'], ['GEE1961-G00', '10:30', '11:45']]"
4688,한지오,2013124304,태권도학과,6,3,"['DC201-01', 'EDU3343-G00', 'VID3003-00', 'SM321-00', 'IS1001-02', 'GEE1344-G01', 'RU1101-02', 'GEC1104-G10', 'APCH2101-00', 'GEC1102-G43', 'GEE1608-G00', 'ENV379-00']","[['GED1358-G00', '12:00', '14:45'], ['GED1960-G01', '15:00', '16:15'], ['GEE1648-G01', '18:00', '19:50'], ['GEC1102-G33', '10:30', '11:45'], ['GEC1104-G05', '15:00', '17:45'], ['GEE1642-G00', '13:00', '14:50']]"
4689,임형준,2012967231,태권도학과,7,4,"['CE475-00', 'EE497-10', 'EE209-01', 'PM4020-00', 'EE201-04', 'BME316-00', 'ME477-01', 'FT1073-00', 'EE211-04', 'ESP105-02', 'SM333-00', 'APCH1101-03', 'CPE101-10', 'OMB401-00', 'SC317-00', 'GEE1956-G06']","[['GEC2001-G17', '16:30', '17:45'], ['GEC1104-G01', '12:00', '14:45'], ['GEC1104-G14', '12:00', '14:45'], ['GEC1104-G44', '15:00', '17:45'], ['GEC1104-G19', '9:00', '11:45']]"
4690,서환,2016311865,태권도학과,5,3,"['HBT209-00', 'AMTH1002-14', 'TC202-01', 'GEC2001-G27', 'GEE1958-G01', 'EE497-05', 'KO4201-00', 'APHY3201-00', 'FR2041-00', 'PM4025-15', 'DC305-00', 'FSB351-02', 'PE302-01', 'ME251-02', 'GEC1105-G06', 'GED1325-G00', 'ENV393-00', 'SC400-01']","[['GED1940-G00', '9:00', '11:45'], ['GEC2001-G24', '12:00', '13:15'], ['GEC1403-G08', '12:00', '13:15'], ['GEC2001-G30', '15:00', '16:15'], ['GEC1104-G16', '15:00', '17:45'], ['GEC2001-G38', '12:00', '14:45']]"
4691,임정우,2021751107,태권도학과,2,1,"['APCH4600-00', 'GEC1105-G12', 'GED1993-G00', 'GEC1104-G32', 'APHY1002-29', 'PM3022-18']","[['GED1621-G00', '10:30', '11:45'], ['GEC0103-G02', '15:00', '16:15'], ['GED1995-G00', '15:00', '16:15'], ['GEB1202-G05', '12:00', '13:15'], ['GEC1403-G32', '16:30', '17:45']]"
4692,김태원,2012586379,태권도학과,4,2,"['CSE331-00', 'PM4020-00', 'DC304-00', 'GEC0103-G08', 'GI205-01', 'GEE1332-G06', 'PM3022-07', 'IS4402-00']","[['GED1223-G00', '15:00', '16:15'], ['GEC1102-G49', '15:00', '16:15'], ['GED1408-G00', '12:00', '13:15'], ['GED1665-G00', '16:30', '17:45'], ['EDU2102-G00', '9:00', '10:50']]"
4693,윤주연,2021766214,태권도학과,2,1,"['IE315-00', 'GEC1104-G27', 'CE351-02', 'GEC2001-G40']","[['GED1311-G00', '10:30', '11:45'], ['GED1240-G00', '10:30', '11:45'], ['GEE1642-G00', '13:00', '14:50'], ['GEC1105-G16', '15:00', '16:15'], ['GEC1403-G18', '10:30', '11:45'], ['GEC1403-G01', '9:00', '10:15']]"
4694,장설,2021243909,태권도학과,1,1,"['PM4025-06', 'GEC1403-G33', 'GEN204-00', 'ELC337-00']","[['GED1544-G00', '10:30', '11:45'], ['GEC1104-G34', '12:00', '14:45'], ['GED1717-G00', '13:30', '14:45'], ['EDU4104-G00', '13:30', '15:20'], ['GED1103-G00', '12:00', '14:45']]"
4695,강서준,2021385167,태권도학과,1,1,"['KO1101-00', 'GEC0103-G07', 'APHY1100-00', 'BME412-02']","[['GED1202-G01', '10:30', '11:45'], ['GED1957-G01', '16:30', '17:45'], ['GEE1633-G01', '10:30', '12:20'], ['GEE1956-G02', '16:30', '17:45'], ['GED1248-G00', '13:30', '14:45']]"
4696,강하늘,2021107115,태권도학과,1,1,"['IS1001-01', 'PE307-01', 'ELC343-00', 'GED1819-G00', 'VID3001-00']","[['GEC1403-G10', '13:30', '14:45'], ['GEC1105-G47', '12:00', '14:45'], ['GEB1102-G06', '9:00', '10:15'], ['GEC2001-G08', '13:30', '14:45'], ['GEC1403-G26', '13:30', '14:45'], ['GED1955-G00', '15:00', '17:45']]"
4697,윤해리,2018968687,태권도학과,5,3,"['CSE204-02', 'NE311-00', 'KO4304-00', 'AMTH1002-10', 'DC213-00', 'EE210-03', 'CA3017-00', 'PM3022-17', 'PE308-01', 'CHI312-00', 'RU3101-00', 'FT4071-00']","[['GEC0103-G11', '10:30', '11:45'], ['EDU2101-G01', '9:00', '10:50'], ['GEC1104-G18', '15:00', '17:45'], ['GED1363-G00', '13:30', '14:45'], ['GEC1105-G26', '12:00', '13:15']]"
4698,한준하,2015990994,태권도학과,3,2,"['GEC1104-G11', 'GEB1101-G02', 'APCH4501-00', 'LA326-00', 'EDU3104-G00', 'GEB1102-G08', 'EE202-01', 'GEC1403-G34', 'PE102-01', 'GED1119-G01', 'IS2514-00', 'CPE401-10']","[['GEC1105-G25', '10:30', '11:45'], ['GEE1605-G00', '13:00', '14:50'], ['GED1960-G00', '16:30', '17:45'], ['GEB1102-G04', '15:00', '16:15'], ['GED1502-G00', '9:00', '11:45'], ['GEC1403-G10', '13:30', '14:45']]"
4699,장재민,2014422398,태권도학과,7,4,"['GEC1105-G48', 'AR251-00', 'JP380-00', 'GEE1667-G01', 'APHY2107-00', 'IS2202-01', 'EDU3106-G01', 'IS3513-01', 'ELC105-00', 'IS1001-02', 'EE363-00', 'JP233-00', 'ME475-01', 'EE368-03', 'APHY1002-20', 'GED1202-G00', 'AR371-00', 'SWCON314-00', 'AMTH1005-01', 'IS2512-00']","[['GEE1920-G00', '10:30', '11:45'], ['GED1539-G00', '9:00', '10:15'], ['GEC1104-G29', '9:00', '11:45'], ['GEE1193-G00', '15:00', '17:45']]"
4700,박아민,2021805133,태권도학과,2,1,"['FT3081-00', 'ME331-03', 'GEC1403-G15', 'CPE301-05', 'GEC1403-G09', 'TC317-00']","[['GEE1956-G01', '16:30', '17:45'], ['GEC1403-G14', '16:30', '17:45'], ['GEC0103-G09', '12:00', '14:45'], ['GEE1642-G01', '15:00', '16:50']]"
4701,김로희,2016572415,태권도학과,7,4,"['SM327-03', 'SC308-01', 'ESP328-00', 'GED1966-G00', 'LA210-00', 'EE497-02', 'APHY4404-00', 'AMTH1004-05', 'CSE103-01', 'GEE1608-G00', 'PE102-01', 'SM312-00', 'FD103-01', 'CHE433-00', 'GEC1105-G04', 'AE473-02', 'EDU3137-G00', 'GEC1102-G35', 'EE368-03', 'CE351-01', 'GEC1104-G17', 'APCH3401-01', 'CHI415-00', 'PM1014-00']","[['GEC1403-G18', '10:30', '11:45'], ['GEC2001-G07', '12:00', '13:15'], ['GEE1644-G01', '15:00', '16:50'], ['GED1876-G00', '10:30', '11:45'], ['GEC1104-G02', '12:00', '14:45'], ['GEC1102-G18', '13:30', '14:45']]"
4702,임의준,2021694591,태권도학과,1,1,"['CE351-02', 'APCH2303-02', 'FD103-02', 'AR431-02', 'AR211-05']","[['GED1660-G00', '10:30', '13:15'], ['GEE1665-G00', '15:00', '16:50'], ['GED1873-G00', '10:30', '11:45'], ['GED1736-G00', '12:00', '14:45']]"
